﻿Store,FuelPrice,StoreSize,WeekAvgTemp,Unemployment,Sales,SalesPerSqFt
33.00,3.39,39690.00,55.00,7.20,5935.00,0.15
33.00,3.44,39690.00,50.00,7.79,6351.00,0.16
33.00,3.51,39690.00,51.00,7.79,5324.00,0.13
33.00,3.52,39690.00,59.00,7.79,5385.00,0.14
33.00,3.46,39690.00,57.00,7.79,5820.00,0.15
33.00,3.46,39690.00,57.00,8.37,6012.00,0.15
33.00,3.40,39690.00,54.00,8.37,5548.00,0.14
33.00,3.58,39690.00,60.00,8.37,5389.00,0.14
33.00,3.48,39690.00,56.00,8.37,5062.00,0.13
33.00,3.66,39690.00,61.00,8.37,5864.00,0.15
33.00,3.71,39690.00,63.00,8.37,5452.00,0.14
33.00,3.82,39690.00,68.00,8.37,5145.00,0.13
33.00,3.75,39690.00,67.00,8.37,5464.00,0.14
33.00,3.74,39690.00,71.00,8.16,5748.00,0.14
33.00,3.72,39690.00,72.00,8.16,6382.00,0.16
33.00,3.81,39690.00,70.00,8.16,5692.00,0.14
33.00,3.74,39690.00,78.00,8.16,5098.00,0.13
33.00,3.75,39690.00,79.00,8.64,6291.00,0.16
33.00,3.80,39690.00,78.00,8.64,6295.00,0.16
33.00,3.87,39690.00,83.00,8.64,6293.00,0.16
33.00,3.77,39690.00,83.00,8.64,5455.00,0.14
33.00,3.77,39690.00,82.00,8.64,5935.00,0.15
33.00,3.68,39690.00,88.00,8.64,6087.00,0.15
33.00,3.74,39690.00,92.00,8.64,6314.00,0.16
33.00,3.66,39690.00,92.00,8.64,5233.00,0.13
33.00,3.64,39690.00,95.00,8.64,5199.00,0.13
33.00,3.56,39690.00,97.00,8.36,5702.00,0.14
33.00,3.59,39690.00,96.00,8.36,5980.00,0.15
33.00,3.54,39690.00,95.00,8.36,5387.00,0.14
33.00,3.61,39690.00,94.00,8.36,5416.00,0.14
33.00,3.44,39690.00,93.00,8.36,5501.00,0.14
33.00,3.58,39690.00,97.00,8.36,6473.00,0.16
33.00,3.62,39690.00,96.00,8.36,5747.00,0.14
33.00,3.61,39690.00,94.00,8.36,5270.00,0.13
33.00,3.52,39690.00,96.00,8.36,5045.00,0.13
33.00,3.67,39690.00,94.00,8.36,6227.00,0.16
33.00,3.57,39690.00,90.00,8.36,5903.00,0.15
33.00,3.65,39690.00,87.00,8.36,5494.00,0.14
33.00,3.56,39690.00,89.00,8.36,5166.00,0.13
33.00,3.67,39690.00,89.00,8.20,5417.00,0.14
33.00,3.74,39690.00,80.00,8.06,6079.00,0.15
33.00,3.74,39690.00,78.00,8.06,5782.00,0.15
33.00,3.72,39690.00,77.00,8.06,5767.00,0.15
34.00,3.10,158114.00,36.00,9.63,12922.00,0.08
34.00,3.14,158114.00,36.00,9.63,14009.00,0.09
34.00,3.19,158114.00,43.00,9.63,13297.00,0.08
34.00,3.25,158114.00,42.00,9.63,12757.00,0.08
34.00,3.32,158114.00,46.00,9.63,12579.00,0.08
34.00,3.37,158114.00,47.00,9.63,12975.00,0.08
34.00,3.40,158114.00,52.00,9.63,12390.00,0.08
34.00,3.41,158114.00,52.00,9.63,12405.00,0.08
34.00,3.42,158114.00,55.00,9.64,13603.00,0.09
34.00,3.44,158114.00,58.00,9.64,13204.00,0.08
34.00,3.46,158114.00,58.00,9.64,12649.00,0.08
34.00,3.45,158114.00,61.00,9.64,12820.00,0.08
34.00,3.42,158114.00,61.00,9.92,12112.00,0.08
34.00,3.44,158114.00,59.00,9.92,13430.00,0.08
34.00,3.44,158114.00,65.00,9.92,13154.00,0.08
34.00,3.43,158114.00,69.00,9.92,13052.00,0.08
34.00,3.36,158114.00,71.00,9.92,13095.00,0.08
34.00,3.31,158114.00,75.00,9.92,13419.00,0.08
34.00,3.27,158114.00,79.00,9.92,13638.00,0.09
34.00,3.26,158114.00,77.00,9.92,12899.00,0.08
34.00,3.23,158114.00,81.00,9.92,12617.00,0.08
34.00,3.19,158114.00,78.00,9.91,12767.00,0.08
34.00,3.17,158114.00,78.00,9.91,12482.00,0.08
34.00,3.24,158114.00,77.00,9.91,12743.00,0.08
34.00,3.29,158114.00,79.00,9.91,12357.00,0.08
34.00,3.23,158114.00,76.00,9.91,12166.00,0.08
34.00,3.26,158114.00,76.00,9.91,13908.00,0.09
34.00,3.29,158114.00,78.00,9.91,13397.00,0.08
34.00,3.28,158114.00,75.00,9.91,13875.00,0.09
34.00,3.26,158114.00,75.00,9.91,12048.00,0.08
34.00,3.28,158114.00,76.00,9.91,13210.00,0.08
34.00,3.28,158114.00,69.00,9.91,13130.00,0.08
34.00,3.28,158114.00,67.00,9.91,12298.00,0.08
34.00,3.26,158114.00,68.00,9.91,12219.00,0.08
34.00,3.20,158114.00,68.00,9.90,11859.00,0.08
34.00,3.18,158114.00,62.00,9.73,12940.00,0.08
34.00,3.21,158114.00,58.00,9.73,12174.00,0.08
34.00,3.20,158114.00,58.00,9.73,13187.00,0.08
34.00,3.16,158114.00,52.00,9.73,13046.00,0.08
34.00,3.12,158114.00,51.00,9.73,13504.00,0.09
34.00,3.10,158114.00,43.00,9.73,13421.00,0.08
34.00,3.10,158114.00,44.00,9.73,12916.00,0.08
34.00,3.07,158114.00,43.00,9.73,17938.00,0.11
34.00,3.04,158114.00,40.00,9.73,13719.00,0.09
34.00,3.07,158114.00,34.00,9.73,14685.00,0.09
34.00,3.05,158114.00,36.00,9.73,16810.00,0.11
34.00,3.04,158114.00,36.00,9.73,21902.00,0.14
34.00,3.04,158114.00,31.00,10.18,12529.00,0.08
34.00,3.16,158114.00,32.00,9.66,12509.00,0.08
34.00,3.17,158114.00,34.00,9.66,12310.00,0.08
34.00,3.18,158114.00,41.00,9.66,12206.00,0.08
34.00,3.20,158114.00,40.00,9.66,11307.00,0.07
34.00,3.10,158114.00,36.00,9.63,13314.00,0.08
34.00,3.14,158114.00,36.00,9.63,14305.00,0.09
34.00,3.19,158114.00,43.00,9.63,14360.00,0.09
34.00,3.25,158114.00,42.00,9.63,12883.00,0.08
34.00,3.32,158114.00,46.00,9.63,13204.00,0.08
34.00,3.37,158114.00,47.00,9.63,12586.00,0.08
34.00,3.40,158114.00,52.00,9.63,13706.00,0.09
34.00,3.41,158114.00,52.00,9.63,12642.00,0.08
34.00,3.42,158114.00,55.00,9.64,12113.00,0.08
34.00,3.44,158114.00,58.00,9.64,13548.00,0.09
34.00,3.46,158114.00,58.00,9.64,13081.00,0.08
34.00,3.45,158114.00,61.00,9.64,14210.00,0.09
34.00,3.42,158114.00,61.00,9.92,12444.00,0.08
34.00,3.44,158114.00,59.00,9.92,13052.00,0.08
34.00,3.44,158114.00,65.00,9.92,13420.00,0.08
34.00,3.43,158114.00,69.00,9.92,13500.00,0.09
34.00,3.36,158114.00,71.00,9.92,13074.00,0.08
34.00,3.31,158114.00,75.00,9.92,13532.00,0.09
34.00,3.27,158114.00,79.00,9.92,13484.00,0.09
34.00,3.26,158114.00,77.00,9.92,13637.00,0.09
34.00,3.23,158114.00,81.00,9.92,12830.00,0.08
34.00,3.19,158114.00,78.00,9.91,13016.00,0.08
34.00,3.17,158114.00,78.00,9.91,13242.00,0.08
34.00,3.24,158114.00,77.00,9.91,12913.00,0.08
34.00,3.29,158114.00,79.00,9.91,13235.00,0.08
34.00,3.23,158114.00,76.00,9.91,11826.00,0.07
34.00,3.26,158114.00,76.00,9.91,13087.00,0.08
34.00,3.29,158114.00,78.00,9.91,13859.00,0.09
34.00,3.28,158114.00,75.00,9.91,13339.00,0.08
34.00,3.26,158114.00,75.00,9.91,11937.00,0.08
34.00,3.28,158114.00,76.00,9.91,13235.00,0.08
34.00,3.28,158114.00,69.00,9.91,13106.00,0.08
34.00,3.28,158114.00,67.00,9.91,13060.00,0.08
34.00,3.26,158114.00,68.00,9.91,12368.00,0.08
34.00,3.20,158114.00,68.00,9.90,12109.00,0.08
34.00,3.18,158114.00,62.00,9.73,13630.00,0.09
34.00,3.21,158114.00,58.00,9.73,13026.00,0.08
34.00,3.20,158114.00,58.00,9.73,13624.00,0.09
34.00,3.16,158114.00,52.00,9.73,13687.00,0.09
34.00,3.12,158114.00,51.00,9.73,13981.00,0.09
34.00,3.10,158114.00,43.00,9.73,13772.00,0.09
34.00,3.10,158114.00,44.00,9.73,13346.00,0.08
34.00,3.07,158114.00,43.00,9.73,18689.00,0.12
34.00,3.04,158114.00,40.00,9.73,13544.00,0.09
34.00,3.07,158114.00,34.00,9.73,15271.00,0.10
34.00,3.05,158114.00,36.00,9.73,16212.00,0.10
34.00,3.04,158114.00,36.00,9.73,22134.00,0.14
34.00,3.04,158114.00,31.00,10.18,13410.00,0.08
34.00,3.17,158114.00,34.00,9.29,13626.00,0.09
34.00,3.16,158114.00,32.00,9.66,12691.00,0.08
34.00,3.17,158114.00,34.00,9.66,12830.00,0.08
34.00,3.18,158114.00,41.00,9.66,12644.00,0.08
34.00,3.20,158114.00,40.00,9.66,13420.00,0.08
34.00,3.10,158114.00,36.00,9.63,14756.00,0.09
34.00,3.14,158114.00,36.00,9.63,15603.00,0.10
34.00,3.19,158114.00,43.00,9.63,13382.00,0.08
34.00,3.25,158114.00,42.00,9.63,13947.00,0.09
34.00,3.32,158114.00,46.00,9.63,13948.00,0.09
34.00,3.37,158114.00,47.00,9.63,14276.00,0.09
34.00,3.40,158114.00,52.00,9.63,13502.00,0.09
34.00,3.41,158114.00,52.00,9.63,13223.00,0.08
34.00,3.42,158114.00,55.00,9.64,15812.00,0.10
34.00,3.44,158114.00,58.00,9.64,14105.00,0.09
34.00,3.46,158114.00,58.00,9.64,13966.00,0.09
34.00,3.45,158114.00,61.00,9.64,13628.00,0.09
34.00,3.42,158114.00,61.00,9.92,14159.00,0.09
34.00,3.44,158114.00,59.00,9.92,13189.00,0.08
34.00,3.44,158114.00,65.00,9.92,14474.00,0.09
34.00,3.43,158114.00,69.00,9.92,14937.00,0.09
34.00,3.36,158114.00,71.00,9.92,14160.00,0.09
34.00,3.31,158114.00,75.00,9.92,14486.00,0.09
34.00,3.27,158114.00,79.00,9.92,14237.00,0.09
34.00,3.26,158114.00,77.00,9.92,14089.00,0.09
34.00,3.23,158114.00,81.00,9.92,13281.00,0.08
34.00,3.19,158114.00,78.00,9.91,13620.00,0.09
34.00,3.17,158114.00,78.00,9.91,13446.00,0.09
34.00,3.24,158114.00,77.00,9.91,13026.00,0.08
34.00,3.29,158114.00,79.00,9.91,13113.00,0.08
34.00,3.23,158114.00,76.00,9.91,13517.00,0.09
34.00,3.26,158114.00,76.00,9.91,13952.00,0.09
34.00,3.29,158114.00,78.00,9.91,14279.00,0.09
34.00,3.28,158114.00,75.00,9.91,12865.00,0.08
34.00,3.26,158114.00,75.00,9.91,13148.00,0.08
34.00,3.28,158114.00,76.00,9.91,13752.00,0.09
34.00,3.28,158114.00,69.00,9.91,13454.00,0.09
34.00,3.28,158114.00,67.00,9.91,13472.00,0.09
34.00,3.26,158114.00,68.00,9.91,12898.00,0.08
34.00,3.20,158114.00,68.00,9.90,13646.00,0.09
34.00,3.18,158114.00,62.00,9.73,13552.00,0.09
34.00,3.21,158114.00,58.00,9.73,13964.00,0.09
34.00,3.20,158114.00,58.00,9.73,13671.00,0.09
35.00,3.35,103681.00,31.00,8.79,18367.00,0.18
35.00,3.38,103681.00,33.00,8.79,17445.00,0.17
35.00,3.40,103681.00,36.00,8.79,18965.00,0.18
35.00,3.43,103681.00,37.00,8.79,15464.00,0.15
35.00,3.48,103681.00,39.00,8.79,17615.00,0.17
35.00,3.52,103681.00,45.00,8.79,17429.00,0.17
35.00,3.54,103681.00,47.00,8.79,16932.00,0.16
35.00,3.55,103681.00,46.00,8.79,16347.00,0.16
35.00,3.56,103681.00,44.00,8.70,17493.00,0.17
35.00,3.59,103681.00,54.00,8.70,17881.00,0.17
35.00,3.61,103681.00,56.00,8.70,16432.00,0.16
35.00,3.60,103681.00,52.00,8.70,16831.00,0.16
35.00,3.61,103681.00,56.00,8.81,16876.00,0.16
35.00,3.62,103681.00,60.00,8.81,18186.00,0.18
35.00,3.63,103681.00,60.00,8.81,16482.00,0.16
35.00,3.61,103681.00,63.00,8.81,16847.00,0.16
35.00,3.57,103681.00,68.00,8.81,18542.00,0.18
35.00,3.52,103681.00,71.00,8.81,19430.00,0.19
35.00,3.49,103681.00,70.00,8.81,17582.00,0.17
35.00,3.45,103681.00,70.00,8.81,18152.00,0.18
35.00,3.44,103681.00,75.00,8.81,18927.00,0.18
35.00,3.41,103681.00,77.00,8.79,18321.00,0.18
35.00,3.41,103681.00,80.00,8.79,18937.00,0.18
35.00,3.46,103681.00,80.00,8.79,16782.00,0.16
35.00,3.51,103681.00,79.00,8.79,17258.00,0.17
35.00,3.42,103681.00,78.00,8.79,17002.00,0.16
35.00,3.45,103681.00,78.00,8.79,17356.00,0.17
35.00,3.47,103681.00,77.00,8.79,16277.00,0.16
35.00,3.45,103681.00,74.00,8.79,15903.00,0.15
35.00,3.44,103681.00,73.00,8.79,13697.00,0.13
35.00,3.44,103681.00,75.00,8.79,14159.00,0.14
35.00,3.46,103681.00,70.00,8.79,14354.00,0.14
35.00,3.50,103681.00,67.00,8.79,12991.00,0.13
35.00,3.47,103681.00,65.00,8.79,11486.00,0.11
35.00,3.45,103681.00,69.00,8.70,11508.00,0.11
35.00,3.45,103681.00,57.00,8.72,13252.00,0.13
35.00,3.46,103681.00,60.00,8.72,12097.00,0.12
35.00,3.46,103681.00,57.00,8.72,11996.00,0.12
35.00,3.43,103681.00,56.00,8.72,12803.00,0.12
35.00,3.41,103681.00,44.00,8.72,12784.00,0.12
35.00,3.40,103681.00,47.00,8.72,13196.00,0.13
35.00,3.43,103681.00,49.00,8.72,13028.00,0.13
35.00,3.42,103681.00,45.00,8.72,26595.00,0.26
35.00,3.40,103681.00,45.00,8.72,14888.00,0.14
35.00,3.39,103681.00,40.00,8.72,16546.00,0.16
35.00,3.38,103681.00,39.00,8.72,19627.00,0.19
35.00,3.36,103681.00,36.00,8.72,26958.00,0.26
35.00,3.28,103681.00,34.00,8.75,8602.00,0.08
35.00,3.44,103681.00,38.00,8.63,9691.00,0.09
35.00,3.45,103681.00,32.00,8.63,10264.00,0.10
35.00,3.46,103681.00,31.00,8.63,10152.00,0.10
35.00,3.49,103681.00,33.00,8.63,9595.00,0.09
35.00,3.35,103681.00,31.00,8.79,11327.00,0.11
35.00,3.38,103681.00,33.00,8.79,13019.00,0.13
35.00,3.40,103681.00,36.00,8.79,12915.00,0.12
35.00,3.43,103681.00,37.00,8.79,12554.00,0.12
35.00,3.48,103681.00,39.00,8.79,12693.00,0.12
35.00,3.52,103681.00,45.00,8.79,12778.00,0.12
35.00,3.54,103681.00,47.00,8.79,11950.00,0.12
35.00,3.55,103681.00,46.00,8.79,11726.00,0.11
35.00,3.56,103681.00,44.00,8.70,11215.00,0.11
35.00,3.59,103681.00,54.00,8.70,12513.00,0.12
35.00,3.61,103681.00,56.00,8.70,12048.00,0.12
35.00,3.60,103681.00,52.00,8.70,12950.00,0.12
35.00,3.61,103681.00,56.00,8.81,12490.00,0.12
35.00,3.62,103681.00,60.00,8.81,12654.00,0.12
35.00,3.63,103681.00,60.00,8.81,12518.00,0.12
35.00,3.61,103681.00,63.00,8.81,11770.00,0.11
35.00,3.57,103681.00,68.00,8.81,12510.00,0.12
35.00,3.52,103681.00,71.00,8.81,14261.00,0.14
35.00,3.49,103681.00,70.00,8.81,12957.00,0.12
35.00,3.45,103681.00,70.00,8.81,12185.00,0.12
35.00,3.44,103681.00,75.00,8.81,12870.00,0.12
35.00,3.41,103681.00,77.00,8.79,13052.00,0.13
35.00,3.41,103681.00,80.00,8.79,12172.00,0.12
35.00,3.46,103681.00,80.00,8.79,12331.00,0.12
35.00,3.51,103681.00,79.00,8.79,12242.00,0.12
35.00,3.42,103681.00,78.00,8.79,11679.00,0.11
35.00,3.45,103681.00,78.00,8.79,12528.00,0.12
35.00,3.47,103681.00,77.00,8.79,12237.00,0.12
35.00,3.45,103681.00,74.00,8.79,12243.00,0.12
35.00,3.44,103681.00,73.00,8.79,13591.00,0.13
35.00,3.44,103681.00,75.00,8.79,12142.00,0.12
35.00,3.46,103681.00,70.00,8.79,13768.00,0.13
35.00,3.50,103681.00,67.00,8.79,11027.00,0.11
35.00,3.47,103681.00,65.00,8.79,10379.00,0.10
35.00,3.45,103681.00,69.00,8.70,11189.00,0.11
35.00,3.45,103681.00,57.00,8.72,11995.00,0.12
35.00,3.46,103681.00,60.00,8.72,11535.00,0.11
35.00,3.46,103681.00,57.00,8.72,11931.00,0.12
35.00,3.43,103681.00,56.00,8.72,12072.00,0.12
35.00,3.41,103681.00,44.00,8.72,9901.00,0.10
35.00,3.40,103681.00,47.00,8.72,13143.00,0.13
35.00,3.43,103681.00,49.00,8.72,12439.00,0.12
35.00,3.42,103681.00,45.00,8.72,25878.00,0.25
35.00,3.40,103681.00,45.00,8.72,13487.00,0.13
35.00,3.39,103681.00,40.00,8.72,13955.00,0.13
35.00,3.38,103681.00,39.00,8.72,15932.00,0.15
35.00,3.36,103681.00,36.00,8.72,22797.00,0.22
35.00,3.28,103681.00,34.00,8.75,13502.00,0.13
35.00,3.51,103681.00,34.00,8.67,10025.00,0.10
35.00,3.44,103681.00,38.00,8.63,9330.00,0.09
35.00,3.45,103681.00,32.00,8.63,9851.00,0.10
35.00,3.46,103681.00,31.00,8.63,8787.00,0.08
35.00,3.49,103681.00,33.00,8.63,11317.00,0.11
35.00,3.35,103681.00,31.00,8.79,12875.00,0.12
35.00,3.38,103681.00,33.00,8.79,11614.00,0.11
35.00,3.40,103681.00,36.00,8.79,12385.00,0.12
35.00,3.43,103681.00,37.00,8.79,11441.00,0.11
35.00,3.48,103681.00,39.00,8.79,12066.00,0.12
35.00,3.52,103681.00,45.00,8.79,12391.00,0.12
35.00,3.54,103681.00,47.00,8.79,11353.00,0.11
35.00,3.55,103681.00,46.00,8.79,11454.00,0.11
35.00,3.56,103681.00,44.00,8.70,12840.00,0.12
35.00,3.59,103681.00,54.00,8.70,11949.00,0.12
35.00,3.61,103681.00,56.00,8.70,11686.00,0.11
35.00,3.60,103681.00,52.00,8.70,10606.00,0.10
35.00,3.61,103681.00,56.00,8.81,11523.00,0.11
35.00,3.62,103681.00,60.00,8.81,11800.00,0.11
35.00,3.63,103681.00,60.00,8.81,12412.00,0.12
35.00,3.61,103681.00,63.00,8.81,12271.00,0.12
35.00,3.57,103681.00,68.00,8.81,14124.00,0.14
35.00,3.52,103681.00,71.00,8.81,13036.00,0.13
35.00,3.49,103681.00,70.00,8.81,12661.00,0.12
35.00,3.45,103681.00,70.00,8.81,13407.00,0.13
35.00,3.44,103681.00,75.00,8.81,12929.00,0.12
35.00,3.41,103681.00,77.00,8.79,14492.00,0.14
35.00,3.41,103681.00,80.00,8.79,13107.00,0.13
35.00,3.46,103681.00,80.00,8.79,12371.00,0.12
35.00,3.51,103681.00,79.00,8.79,12243.00,0.12
35.00,3.42,103681.00,78.00,8.79,12738.00,0.12
35.00,3.45,103681.00,78.00,8.79,13667.00,0.13
35.00,3.47,103681.00,77.00,8.79,12869.00,0.12
35.00,3.45,103681.00,74.00,8.79,13362.00,0.13
35.00,3.44,103681.00,73.00,8.79,14110.00,0.14
35.00,3.44,103681.00,75.00,8.79,14699.00,0.14
35.00,3.46,103681.00,70.00,8.79,12448.00,0.12
35.00,3.50,103681.00,67.00,8.79,11527.00,0.11
35.00,3.47,103681.00,65.00,8.79,12151.00,0.12
35.00,3.45,103681.00,69.00,8.70,13122.00,0.13
35.00,3.45,103681.00,57.00,8.72,12848.00,0.12
35.00,3.46,103681.00,60.00,8.72,12195.00,0.12
35.00,3.46,103681.00,57.00,8.72,12913.00,0.12
36.00,3.10,39910.00,52.00,7.61,12304.00,0.31
36.00,3.13,39910.00,50.00,7.61,12691.00,0.32
36.00,3.17,39910.00,56.00,7.61,12376.00,0.31
36.00,3.22,39910.00,60.00,7.61,11475.00,0.29
36.00,3.29,39910.00,59.00,7.61,12637.00,0.32
36.00,3.36,39910.00,62.00,7.61,11319.00,0.28
36.00,3.41,39910.00,66.00,7.61,10721.00,0.27
36.00,3.42,39910.00,64.00,7.61,10370.00,0.26
36.00,3.44,39910.00,67.00,7.47,11179.00,0.28
36.00,3.46,39910.00,69.00,7.47,11616.00,0.29
36.00,3.48,39910.00,70.00,7.47,12729.00,0.32
36.00,3.48,39910.00,69.00,7.47,11131.00,0.28
36.00,3.46,39910.00,74.00,7.92,11741.00,0.29
36.00,3.47,39910.00,72.00,7.92,12234.00,0.31
36.00,3.48,39910.00,75.00,7.92,11351.00,0.28
36.00,3.45,39910.00,77.00,7.92,11308.00,0.28
36.00,3.38,39910.00,81.00,7.92,10644.00,0.27
36.00,3.32,39910.00,81.00,7.92,11216.00,0.28
36.00,3.27,39910.00,82.00,7.92,10877.00,0.27
36.00,3.24,39910.00,83.00,7.92,10793.00,0.27
36.00,3.22,39910.00,85.00,7.92,10113.00,0.25
36.00,3.18,39910.00,83.00,7.72,10099.00,0.25
36.00,3.16,39910.00,82.00,7.72,11505.00,0.29
36.00,3.23,39910.00,83.00,7.72,10860.00,0.27
36.00,3.29,39910.00,83.00,7.72,10045.00,0.25
36.00,3.22,39910.00,84.00,7.72,10057.00,0.25
36.00,3.24,39910.00,86.00,7.72,10624.00,0.27
36.00,3.27,39910.00,87.00,7.72,11201.00,0.28
36.00,3.24,39910.00,85.00,7.72,10185.00,0.26
36.00,3.22,39910.00,85.00,7.72,9365.00,0.23
36.00,3.24,39910.00,85.00,7.72,10269.00,0.26
36.00,3.23,39910.00,79.00,7.72,9655.00,0.24
36.00,3.24,39910.00,80.00,7.72,8916.00,0.22
36.00,3.23,39910.00,79.00,7.72,9319.00,0.23
36.00,3.17,39910.00,77.00,7.63,9595.00,0.24
36.00,3.14,39910.00,70.00,7.47,10099.00,0.25
36.00,3.17,39910.00,73.00,7.47,10074.00,0.25
36.00,3.17,39910.00,72.00,7.47,9238.00,0.23
36.00,3.12,39910.00,70.00,7.47,8726.00,0.22
36.00,3.09,39910.00,63.00,7.47,9224.00,0.23
36.00,3.07,39910.00,62.00,7.47,8871.00,0.22
36.00,3.07,39910.00,61.00,7.47,9147.00,0.23
36.00,3.04,39910.00,65.00,7.47,9086.00,0.23
36.00,3.02,39910.00,59.00,7.47,7832.00,0.20
36.00,3.05,39910.00,53.00,7.47,8990.00,0.23
36.00,3.03,39910.00,59.00,7.47,9116.00,0.23
36.00,3.03,39910.00,57.00,7.47,9380.00,0.24
36.00,3.04,39910.00,51.00,8.10,8356.00,0.21
36.00,3.15,39910.00,55.00,7.30,8946.00,0.22
36.00,3.17,39910.00,50.00,7.30,9329.00,0.23
36.00,3.18,39910.00,57.00,7.30,9284.00,0.23
36.00,3.22,39910.00,58.00,7.30,8271.00,0.21
36.00,3.10,39910.00,52.00,7.61,9941.00,0.25
36.00,3.13,39910.00,50.00,7.61,9125.00,0.23
36.00,3.17,39910.00,56.00,7.61,9709.00,0.24
36.00,3.22,39910.00,60.00,7.61,8844.00,0.22
36.00,3.29,39910.00,59.00,7.61,8946.00,0.22
36.00,3.36,39910.00,62.00,7.61,8859.00,0.22
36.00,3.41,39910.00,66.00,7.61,9179.00,0.23
36.00,3.42,39910.00,64.00,7.61,8494.00,0.21
36.00,3.44,39910.00,67.00,7.47,8570.00,0.21
36.00,3.46,39910.00,69.00,7.47,9744.00,0.24
36.00,3.48,39910.00,70.00,7.47,9432.00,0.24
36.00,3.48,39910.00,69.00,7.47,8513.00,0.21
36.00,3.46,39910.00,74.00,7.92,7571.00,0.19
36.00,3.47,39910.00,72.00,7.92,8370.00,0.21
36.00,3.48,39910.00,75.00,7.92,8984.00,0.23
36.00,3.45,39910.00,77.00,7.92,8550.00,0.21
36.00,3.38,39910.00,81.00,7.92,7924.00,0.20
36.00,3.32,39910.00,81.00,7.92,8493.00,0.21
36.00,3.27,39910.00,82.00,7.92,8909.00,0.22
36.00,3.24,39910.00,83.00,7.92,9178.00,0.23
36.00,3.22,39910.00,85.00,7.92,8572.00,0.21
36.00,3.18,39910.00,83.00,7.72,8052.00,0.20
36.00,3.16,39910.00,82.00,7.72,8987.00,0.23
36.00,3.23,39910.00,83.00,7.72,9182.00,0.23
36.00,3.29,39910.00,83.00,7.72,8603.00,0.22
36.00,3.22,39910.00,84.00,7.72,8437.00,0.21
36.00,3.24,39910.00,86.00,7.72,8861.00,0.22
36.00,3.27,39910.00,87.00,7.72,8641.00,0.22
36.00,3.24,39910.00,85.00,7.72,8681.00,0.22
36.00,3.22,39910.00,85.00,7.72,8213.00,0.21
36.00,3.24,39910.00,85.00,7.72,8340.00,0.21
36.00,3.23,39910.00,79.00,7.72,8022.00,0.20
36.00,3.24,39910.00,80.00,7.72,7979.00,0.20
36.00,3.23,39910.00,79.00,7.72,7676.00,0.19
36.00,3.17,39910.00,77.00,7.63,6846.00,0.17
36.00,3.14,39910.00,70.00,7.47,7867.00,0.20
36.00,3.17,39910.00,73.00,7.47,7436.00,0.19
36.00,3.17,39910.00,72.00,7.47,7643.00,0.19
36.00,3.12,39910.00,70.00,7.47,6804.00,0.17
36.00,3.09,39910.00,63.00,7.47,7288.00,0.18
36.00,3.07,39910.00,62.00,7.47,7466.00,0.19
36.00,3.07,39910.00,61.00,7.47,7566.00,0.19
36.00,3.04,39910.00,65.00,7.47,7396.00,0.19
36.00,3.02,39910.00,59.00,7.47,6667.00,0.17
36.00,3.05,39910.00,53.00,7.47,6789.00,0.17
36.00,3.03,39910.00,59.00,7.47,7589.00,0.19
36.00,3.03,39910.00,57.00,7.47,7228.00,0.18
36.00,3.04,39910.00,51.00,8.10,6387.00,0.16
36.00,3.15,39910.00,53.00,6.76,7010.00,0.18
36.00,3.15,39910.00,55.00,7.30,7409.00,0.19
36.00,3.17,39910.00,50.00,7.30,7521.00,0.19
36.00,3.18,39910.00,57.00,7.30,6851.00,0.17
36.00,3.22,39910.00,58.00,7.30,7232.00,0.18
36.00,3.10,39910.00,52.00,7.61,7461.00,0.19
36.00,3.13,39910.00,50.00,7.61,7416.00,0.19
36.00,3.17,39910.00,56.00,7.61,7285.00,0.18
36.00,3.22,39910.00,60.00,7.61,7509.00,0.19
36.00,3.29,39910.00,59.00,7.61,7082.00,0.18
36.00,3.36,39910.00,62.00,7.61,7621.00,0.19
36.00,3.41,39910.00,66.00,7.61,7392.00,0.19
36.00,3.42,39910.00,64.00,7.61,6759.00,0.17
36.00,3.44,39910.00,67.00,7.47,7196.00,0.18
36.00,3.46,39910.00,69.00,7.47,7714.00,0.19
36.00,3.48,39910.00,70.00,7.47,7362.00,0.18
36.00,3.48,39910.00,69.00,7.47,6853.00,0.17
36.00,3.46,39910.00,74.00,7.92,7267.00,0.18
36.00,3.47,39910.00,72.00,7.92,6886.00,0.17
36.00,3.48,39910.00,75.00,7.92,7554.00,0.19
36.00,3.45,39910.00,77.00,7.92,6802.00,0.17
36.00,3.38,39910.00,81.00,7.92,7286.00,0.18
36.00,3.32,39910.00,81.00,7.92,7517.00,0.19
36.00,3.27,39910.00,82.00,7.92,7932.00,0.20
36.00,3.24,39910.00,83.00,7.92,7296.00,0.18
36.00,3.22,39910.00,85.00,7.92,6626.00,0.17
36.00,3.18,39910.00,83.00,7.72,6968.00,0.17
36.00,3.16,39910.00,82.00,7.72,6630.00,0.17
36.00,3.23,39910.00,83.00,7.72,7053.00,0.18
36.00,3.29,39910.00,83.00,7.72,6503.00,0.16
36.00,3.22,39910.00,84.00,7.72,7262.00,0.18
36.00,3.24,39910.00,86.00,7.72,6794.00,0.17
36.00,3.27,39910.00,87.00,7.72,6839.00,0.17
36.00,3.24,39910.00,85.00,7.72,6727.00,0.17
36.00,3.22,39910.00,85.00,7.72,6424.00,0.16
36.00,3.24,39910.00,85.00,7.72,6676.00,0.17
